@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
943,'2022/05/12 00:11:36:672',7,1125,0,0,750,0,0,937.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
944,'2022/05/12 00:11:36:777',7,1125,0,0,750,0,0,937.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
945,'2022/05/12 00:11:36:888',7,1125,0,0,757,0,0,941,0.51,0.75,0.69,0.29,0.91,0.62,0.17
946,'2022/05/12 00:11:36:989',7,1125,0,0,777,0,0,951,0.51,0.75,0.69,0.29,0.91,0.62,0.17
947,'2022/05/12 00:11:37:099',7,1125,0,0,807,0,0,966,0.51,0.75,0.69,0.29,0.91,0.62,0.17
948,'2022/05/12 00:11:37:206',7,1125,0,0,779,0,0,952,0.51,0.75,0.69,0.29,0.91,0.62,0.17
949,'2022/05/12 00:11:37:315',7,1125,0,0,779,0,0,952,0.51,0.75,0.69,0.29,0.91,0.62,0.17
950,'2022/05/12 00:11:37:422',7,1125,0,0,805,0,0,965,0.51,0.75,0.69,0.29,0.91,0.62,0.17
951,'2022/05/12 00:11:37:531',7,1125,0,0,769,0,0,947,0.51,0.75,0.69,0.29,0.91,0.62,0.17
952,'2022/05/12 00:11:37:641',7,1125,0,0,796,0,0,960.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
953,'2022/05/12 00:11:37:749',7,1125,0,0,774,0,0,949.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
954,'2022/05/12 00:11:37:853',7,1125,0,0,765,0,0,945,0.51,0.75,0.69,0.29,0.91,0.62,0.17
955,'2022/05/12 00:11:37:960',7,1125,0,0,739,0,0,932,0.51,0.75,0.69,0.29,0.91,0.62,0.17
956,'2022/05/12 00:11:38:065',7,1125,0,0,752,0,0,938.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
957,'2022/05/12 00:11:38:168',7,1125,0,0,754,0,0,939.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
958,'2022/05/12 00:11:38:274',7,1125,0,0,715,0,0,920,0.51,0.75,0.69,0.29,0.91,0.62,0.17
959,'2022/05/12 00:11:38:378',7,1125,0,0,727,0,0,926,0.51,0.75,0.69,0.29,0.91,0.62,0.17
960,'2022/05/12 00:11:38:485',7,1125,0,0,719,0,0,922,0.51,0.75,0.69,0.29,0.91,0.62,0.17
961,'2022/05/12 00:11:38:592',7,1125,0,0,731,0,0,928,0.51,0.75,0.69,0.29,0.91,0.62,0.17
962,'2022/05/12 00:11:38:697',7,1125,0,0,692,0,0,908.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
963,'2022/05/12 00:11:38:801',7,1125,0,0,689,0,0,907,0.51,0.75,0.69,0.29,0.91,0.62,0.17
964,'2022/05/12 00:11:38:908',7,1125,0,0,727,0,0,926,0.51,0.75,0.69,0.29,0.91,0.62,0.17
965,'2022/05/12 00:11:39:010',7,1125,0,0,719,0,0,922,0.51,0.75,0.69,0.29,0.91,0.62,0.17
966,'2022/05/12 00:11:39:119',7,1125,0,0,706,0,0,915.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
967,'2022/05/12 00:11:39:225',7,1125,0,0,754,0,0,939.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
968,'2022/05/12 00:11:39:330',7,1125,0,0,746,0,0,935.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
969,'2022/05/12 00:11:39:436',7,1125,0,0,712,0,0,918.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
970,'2022/05/12 00:11:39:540',7,1125,0,0,638,0,0,881.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
971,'2022/05/12 00:11:39:644',7,1125,0,0,630,0,0,877.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
972,'2022/05/12 00:11:39:755',7,1125,0,0,617,0,0,871,0.51,0.75,0.69,0.29,0.91,0.62,0.17
973,'2022/05/12 00:11:39:861',7,1125,0,0,610,0,0,867.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
974,'2022/05/12 00:11:39:965',7,1125,0,0,616,0,0,870.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
975,'2022/05/12 00:11:40:067',7,1125,0,0,662,0,0,893.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
976,'2022/05/12 00:11:40:172',7,1125,0,0,671,0,0,898,0.51,0.75,0.69,0.29,0.91,0.62,0.17
977,'2022/05/12 00:11:40:279',7,1125,0,0,643,0,0,884,0.51,0.75,0.69,0.29,0.91,0.62,0.17
978,'2022/05/12 00:11:40:388',7,1125,0,0,610,0,0,867.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
979,'2022/05/12 00:11:40:493',7,1125,0,0,625,0,0,875,0.51,0.75,0.69,0.29,0.91,0.62,0.17
980,'2022/05/12 00:11:40:599',7,1125,0,0,573,0,0,849,0.51,0.75,0.69,0.29,0.91,0.62,0.17
981,'2022/05/12 00:11:40:703',7,1125,0,0,568,0,0,846.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
982,'2022/05/12 00:11:40:810',7,1125,0,0,573,0,0,849,0.51,0.75,0.69,0.29,0.91,0.62,0.17
983,'2022/05/12 00:11:40:911',7,1125,0,0,600,0,0,862.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
984,'2022/05/12 00:11:41:018',7,1125,0,0,589,0,0,857,0.51,0.75,0.69,0.29,0.91,0.62,0.17
985,'2022/05/12 00:11:41:118',7,1125,0,0,606,0,0,865.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
986,'2022/05/12 00:11:41:235',7,1125,0,0,640,0,0,882.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
987,'2022/05/12 00:11:41:339',7,1125,0,0,623,0,0,874,0.51,0.75,0.69,0.29,0.91,0.62,0.17
988,'2022/05/12 00:11:41:444',7,1125,0,0,603,0,0,864,0.51,0.75,0.69,0.29,0.91,0.62,0.17
989,'2022/05/12 00:11:41:550',7,1125,0,0,612,0,0,868.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
990,'2022/05/12 00:11:41:653',7,1125,0,0,568,0,0,846.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
991,'2022/05/12 00:11:41:758',7,1125,0,0,562,0,0,843.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
992,'2022/05/12 00:11:41:860',7,1125,0,0,555,0,0,840,0.51,0.75,0.69,0.29,0.91,0.62,0.17
993,'2022/05/12 00:11:41:966',7,1125,0,0,530,0,0,827.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
994,'2022/05/12 00:11:42:070',7,1125,0,0,555,0,0,840,0.51,0.75,0.69,0.29,0.91,0.62,0.17
995,'2022/05/12 00:11:42:175',7,1125,0,0,570,0,0,847.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
996,'2022/05/12 00:11:42:283',7,1125,0,0,572,0,0,848.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
997,'2022/05/12 00:11:42:390',7,1125,0,0,581,0,0,853,0.51,0.75,0.69,0.29,0.91,0.62,0.17
998,'2022/05/12 00:11:42:503',7,1125,0,0,596,0,0,860.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
999,'2022/05/12 00:11:42:606',7,1125,0,0,587,0,0,856,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1000,'2022/05/12 00:11:42:712',7,1125,0,0,574,0,0,849.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1001,'2022/05/12 00:11:42:818',7,1125,0,0,571,0,0,848,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1002,'2022/05/12 00:11:42:924',7,1125,0,0,557,0,0,841,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1003,'2022/05/12 00:11:43:031',7,1125,0,0,530,0,0,827.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1004,'2022/05/12 00:11:43:138',7,1125,0,0,504,0,0,814.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1005,'2022/05/12 00:11:43:246',7,1125,0,0,499,0,0,812,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1006,'2022/05/12 00:11:43:357',7,1125,0,0,488,0,0,806.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1007,'2022/05/12 00:11:43:464',7,1125,0,0,493,0,0,809,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1008,'2022/05/12 00:11:43:574',7,1125,0,0,489,0,0,807,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1009,'2022/05/12 00:11:43:678',7,1125,0,0,518,0,0,821.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1010,'2022/05/12 00:11:43:785',7,1125,0,0,545,0,0,835,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1011,'2022/05/12 00:11:43:890',7,1125,0,0,531,0,0,828,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1012,'2022/05/12 00:11:43:998',7,1125,0,0,529,0,0,827,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1013,'2022/05/12 00:11:44:102',7,1125,0,0,537,0,0,831,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1014,'2022/05/12 00:11:44:207',7,1125,0,0,524,0,0,824.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1015,'2022/05/12 00:11:44:312',7,1125,0,0,487,0,0,806,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1016,'2022/05/12 00:11:44:423',7,1125,0,0,473,0,0,799,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1017,'2022/05/12 00:11:44:534',7,1125,0,0,467,0,0,796,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1018,'2022/05/12 00:11:44:639',7,1125,0,0,480,0,0,802.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1019,'2022/05/12 00:11:44:743',7,1125,0,0,467,0,0,796,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1020,'2022/05/12 00:11:44:855',7,1125,0,0,453,0,0,789,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1021,'2022/05/12 00:11:44:960',7,1125,0,0,458,0,0,791.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1022,'2022/05/12 00:11:45:066',7,1125,0,0,446,0,0,785.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1023,'2022/05/12 00:11:45:175',7,1125,0,0,410,0,0,767.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1024,'2022/05/12 00:11:45:279',7,1125,0,0,416,0,0,770.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1025,'2022/05/12 00:11:45:388',7,1125,0,0,378,0,0,751.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1026,'2022/05/12 00:11:45:493',7,1125,0,0,386,0,0,755.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1027,'2022/05/12 00:11:45:600',7,1125,0,0,389,0,0,757,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1028,'2022/05/12 00:11:45:703',7,1125,0,0,386,0,0,755.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1029,'2022/05/12 00:11:45:825',7,1125,0,0,394,0,0,759.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1030,'2022/05/12 00:11:45:933',7,1125,0,0,386,0,0,755.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1031,'2022/05/12 00:11:46:038',7,1125,0,0,367,0,0,746,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1032,'2022/05/12 00:11:46:143',7,1125,0,0,381,0,0,753,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1033,'2022/05/12 00:11:46:248',7,1125,0,0,411,0,0,768,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1034,'2022/05/12 00:11:46:349',7,1125,0,0,419,0,0,772,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1035,'2022/05/12 00:11:46:453',7,1125,0,0,431,0,0,778,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1036,'2022/05/12 00:11:46:557',7,1125,0,0,438,0,0,781.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1037,'2022/05/12 00:11:46:663',7,1125,0,0,419,0,0,772,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1038,'2022/05/12 00:11:46:773',7,1125,0,0,394,0,0,759.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1039,'2022/05/12 00:11:46:878',7,1125,0,0,389,0,0,757,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1040,'2022/05/12 00:11:46:983',7,1125,0,0,390,0,0,757.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1041,'2022/05/12 00:11:47:089',7,1125,0,0,402,0,0,763.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1042,'2022/05/12 00:11:47:204',7,1125,0,0,411,0,0,768,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1043,'2022/05/12 00:11:47:309',7,1125,0,0,393,0,0,759,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1044,'2022/05/12 00:11:47:417',7,1125,0,0,382,0,0,753.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1045,'2022/05/12 00:11:47:522',7,1125,0,0,371,0,0,748,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1046,'2022/05/12 00:11:47:625',7,1125,0,0,350,0,0,737.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1047,'2022/05/12 00:11:47:743',7,1125,0,0,343,0,0,734,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1048,'2022/05/12 00:11:47:846',7,1125,0,0,358,0,0,741.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1049,'2022/05/12 00:11:47:952',7,1125,0,0,347,0,0,736,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1050,'2022/05/12 00:11:48:058',7,1125,0,0,328,0,0,726.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1051,'2022/05/12 00:11:48:162',7,1124,0,0,336,0,0,730,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1052,'2022/05/12 00:11:48:269',7,1124,0,0,328,0,0,726,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1053,'2022/05/12 00:11:48:374',7,1106,0,15,332,0,15,719,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1054,'2022/05/12 00:11:48:477',7,1106,0,0,351,0,0,728.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1055,'2022/05/12 00:11:48:584',7,1105,0,1,362,0,1,733.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1056,'2022/05/12 00:11:48:691',7,1107,0,0,381,0,0,744,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1057,'2022/05/12 00:11:48:797',7,1104,0,3,441,0,3,772.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1058,'2022/05/12 00:11:48:908',7,1125,30,30,432,30,30,778.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1059,'2022/05/12 00:11:49:016',7,1125,0,0,426,0,0,775.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1060,'2022/05/12 00:11:49:125',7,1125,0,0,426,0,0,775.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1061,'2022/05/12 00:11:49:226',7,1125,0,0,429,0,0,777,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1062,'2022/05/12 00:11:49:334',7,1125,0,0,395,0,0,760,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1063,'2022/05/12 00:11:49:445',7,1125,0,0,362,0,0,743.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1064,'2022/05/12 00:11:49:555',7,1125,0,0,352,0,0,738.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1065,'2022/05/12 00:11:49:665',7,1125,0,0,354,0,0,739.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1066,'2022/05/12 00:11:49:769',7,1125,0,0,346,0,0,735.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1067,'2022/05/12 00:11:49:877',7,1125,0,0,377,0,0,751,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1068,'2022/05/12 00:11:49:991',7,1125,0,0,395,0,0,760,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1069,'2022/05/12 00:11:50:097',7,1125,0,0,406,0,0,765.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1070,'2022/05/12 00:11:50:208',7,1125,0,0,406,0,0,765.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1071,'2022/05/12 00:11:50:315',7,1123,0,0,418,0,0,770.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1072,'2022/05/12 00:11:50:420',7,1123,0,0,397,0,0,760,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1073,'2022/05/12 00:11:50:524',7,1123,0,0,403,0,0,763,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1074,'2022/05/12 00:11:50:628',7,1123,0,0,407,0,0,765,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1075,'2022/05/12 00:11:50:731',7,1120,0,3,390,0,3,755,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1076,'2022/05/12 00:11:50:836',7,1125,0,0,366,0,0,745.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1077,'2022/05/12 00:11:50:947',7,1125,0,0,352,0,0,738.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1078,'2022/05/12 00:11:51:053',7,1125,0,0,354,0,0,739.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1079,'2022/05/12 00:11:51:160',7,1125,0,0,352,0,0,738.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1080,'2022/05/12 00:11:51:263',7,1125,0,0,330,0,0,727.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1081,'2022/05/12 00:11:51:369',7,1118,0,1,344,0,1,731,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1082,'2022/05/12 00:11:51:477',7,1118,0,0,348,0,0,733,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1083,'2022/05/12 00:11:51:593',7,1118,0,0,338,0,0,728,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1084,'2022/05/12 00:11:51:704',7,1112,0,6,323,0,6,717.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1085,'2022/05/12 00:11:51:810',7,1087,0,6,331,0,6,709,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1086,'2022/05/12 00:11:51:915',7,1099,1,1,314,1,1,706.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1087,'2022/05/12 00:11:52:021',7,1092,0,0,318,0,0,705,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1088,'2022/05/12 00:11:52:125',7,1092,0,0,302,0,0,697,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1089,'2022/05/12 00:11:52:236',7,1080,0,5,297,0,5,688.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1090,'2022/05/12 00:11:52:335',7,1110,0,4,304,0,4,707,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1091,'2022/05/12 00:11:52:440',7,1096,0,14,323,0,14,709.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1092,'2022/05/12 00:11:52:542',7,1109,13,13,339,13,13,724,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1093,'2022/05/12 00:11:52:644',7,1108,0,0,346,0,0,727,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1094,'2022/05/12 00:11:52:750',7,1102,0,4,347,0,4,724.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1095,'2022/05/12 00:11:52:856',7,1114,9,9,329,9,9,721.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1096,'2022/05/12 00:11:52:959',7,1121,14,14,313,14,14,717,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1097,'2022/05/12 00:11:53:073',7,1117,0,2,285,0,2,701,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1098,'2022/05/12 00:11:53:187',7,1116,0,1,261,0,1,688.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1099,'2022/05/12 00:11:53:292',7,1109,0,3,235,0,3,672,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1100,'2022/05/12 00:11:53:406',7,1107,0,0,243,0,0,675,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1101,'2022/05/12 00:11:53:507',7,1102,0,5,248,0,5,675,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1102,'2022/05/12 00:11:53:612',7,1113,0,0,263,0,0,688,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1103,'2022/05/12 00:11:53:717',7,1113,4,4,284,4,4,698.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1104,'2022/05/12 00:11:53:822',7,1122,5,5,296,5,5,709,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1105,'2022/05/12 00:11:53:924',7,1125,0,0,299,0,0,712,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1106,'2022/05/12 00:11:54:030',7,1125,0,0,313,0,0,719,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1107,'2022/05/12 00:11:54:130',7,1125,0,0,316,0,0,720.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1108,'2022/05/12 00:11:54:238',7,1116,0,6,302,0,6,709,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1109,'2022/05/12 00:11:54:348',7,1116,0,0,288,0,0,702,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1110,'2022/05/12 00:11:54:453',7,1116,0,0,306,0,0,711,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1111,'2022/05/12 00:11:54:562',7,1116,0,0,323,0,0,719.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1112,'2022/05/12 00:11:54:666',7,1114,0,2,331,0,2,722.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1113,'2022/05/12 00:11:54:773',7,1125,12,12,338,12,12,731.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1114,'2022/05/12 00:11:54:879',7,1125,0,0,347,0,0,736,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1115,'2022/05/12 00:11:54:988',7,1108,0,1,342,0,1,725,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1116,'2022/05/12 00:11:55:097',7,1102,0,0,327,0,0,714.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1117,'2022/05/12 00:11:55:208',7,1102,0,0,320,0,0,711,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1118,'2022/05/12 00:11:55:314',7,1102,0,0,322,0,0,712,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1119,'2022/05/12 00:11:55:447',7,1117,31,31,333,31,31,725,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1120,'2022/05/12 00:11:55:556',7,1125,12,12,337,12,12,731,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1121,'2022/05/12 00:11:55:658',7,1125,0,0,316,0,0,720.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1122,'2022/05/12 00:11:55:763',7,1117,0,8,301,0,8,709,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1123,'2022/05/12 00:11:55:868',7,1092,0,14,301,0,14,696.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1124,'2022/05/12 00:11:55:975',7,1079,0,0,285,0,0,682,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1125,'2022/05/12 00:11:56:082',7,1074,0,0,300,0,0,687,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1126,'2022/05/12 00:11:56:184',7,1072,0,2,303,0,2,687.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1127,'2022/05/12 00:11:56:286',7,1028,0,22,303,0,22,665.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1128,'2022/05/12 00:11:56:388',7,1035,15,15,309,15,15,672,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1129,'2022/05/12 00:11:56:493',7,1056,0,5,320,0,5,688,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1130,'2022/05/12 00:11:56:595',7,1065,0,1,302,0,1,683.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1131,'2022/05/12 00:11:56:699',7,1053,0,11,310,0,11,681.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1132,'2022/05/12 00:11:56:800',7,1087,32,32,330,32,32,708.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1133,'2022/05/12 00:11:56:906',7,1119,0,0,328,0,0,723.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1134,'2022/05/12 00:11:57:010',7,1109,0,6,350,0,6,729.5,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1135,'2022/05/12 00:11:57:116',7,1102,0,7,346,0,7,724,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1136,'2022/05/12 00:11:57:220',7,1087,0,13,329,0,13,708,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1137,'2022/05/12 00:11:57:324',7,1080,1,1,328,1,1,704,0.51,0.75,0.69,0.29,0.91,0.62,0.17
1138,'2022/05/12 00:13:04:379',8,1125,0,0,330,0,0,727.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1139,'2022/05/12 00:13:04:492',8,1119,0,6,289,0,6,704,0.63,0.33,0.99,0.29,0.59,1,0.17
1140,'2022/05/12 00:13:04:594',8,1116,0,0,265,0,0,690.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1141,'2022/05/12 00:13:04:697',8,1116,0,0,287,0,0,701.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1142,'2022/05/12 00:13:04:802',8,1116,0,0,421,0,0,768.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1143,'2022/05/12 00:13:04:909',8,1116,0,0,521,0,0,818.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1144,'2022/05/12 00:13:05:013',8,1119,9,9,558,9,9,838.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1145,'2022/05/12 00:13:05:122',8,1125,0,0,631,0,0,878,0.63,0.33,0.99,0.29,0.59,1,0.17
1146,'2022/05/12 00:13:05:230',8,1125,0,0,756,0,0,940.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1147,'2022/05/12 00:13:05:336',8,1125,0,0,749,0,0,937,0.63,0.33,0.99,0.29,0.59,1,0.17
1148,'2022/05/12 00:13:05:441',8,1125,0,0,639,0,0,882,0.63,0.33,0.99,0.29,0.59,1,0.17
1149,'2022/05/12 00:13:05:546',8,1125,0,0,637,0,0,881,0.63,0.33,0.99,0.29,0.59,1,0.17
1150,'2022/05/12 00:13:05:651',8,1125,0,0,647,0,0,886,0.63,0.33,0.99,0.29,0.59,1,0.17
1151,'2022/05/12 00:13:05:758',8,1125,0,0,727,0,0,926,0.63,0.33,0.99,0.29,0.59,1,0.17
1152,'2022/05/12 00:13:05:865',8,1125,0,0,682,0,0,903.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1153,'2022/05/12 00:13:05:968',8,1125,0,0,669,0,0,897,0.63,0.33,0.99,0.29,0.59,1,0.17
1154,'2022/05/12 00:13:06:072',8,1112,0,0,691,0,0,901.5,0.63,0.33,0.99,0.29,0.59,1,0.17
1155,'2022/05/12 00:13:06:181',8,1112,0,0,790,0,0,951,0.63,0.33,0.99,0.29,0.59,1,0.17
